game_id,genre_id
1902,199
1903,2
1903,45
1904,2
1905,94
1906,25
1906,121
1907,100
1908,79
1908,172
1909,49
1910,13
1910,25
1910,172
1911,47
1912,25
1912,27
1912,45
1913,19
1913,25
1914,14
1914,97
1915,47
1916,84
1917,30
1918,42
1919,57
1919,172
1919,293
1920,33
1920,95
1921,45
1922,49
1923,45
1924,19
1925,47
1926,78
1927,25
1928,47
1928,293
1929,84
1930,82
1931,261
1932,97
1932,142
1933,82
1934,14
1935,45
1936,47
1937,261
1938,82
1939,39
1939,59
1940,30
1940,181
1942,2
1942,39
1943,47
1944,40
1944,77
1945,49
1946,25
1947,13
1948,19
1948,25
1949,13
1949,74
1950,13
1950,293
1951,93
1952,25
1952,37
1952,85
1952,225
1953,53
1954,49
1955,5
1956,78
1957,2
1957,39
1958,19
1958,25
1961,13
1962,70
1963,191
1964,45
1964,72
1964,201
1965,261
1966,25
1966,26
1966,42
1967,33
1967,101
1968,5
1969,49
1970,19
1970,25
1971,25
1972,47
1973,77
1974,13
1975,57
1976,49
1976,92
1977,36
1978,116
1979,87
1979,172
1980,49
1981,204
1982,25
1983,25
1984,13
1985,42
1985,82
1986,45
1987,45
1988,69
1988,84
1989,5
1989,19
1990,49
1991,45
1992,13
1992,19
1992,24
1992,42
1992,185
1993,67
1993,276
1994,57
1995,25
1995,172
1995,185
1996,2
1997,19
1997,49
1998,12
1999,13
1999,172
2000,14
2001,92
2002,5
2003,49
2003,92
2004,54
2005,74
2006,19
2006,307
2007,48
2008,97
2009,13
2009,19
2009,172
2009,185
2010,2
2011,42
2011,172
2012,27
2013,14
2014,14
2014,94
2014,97
2015,42
2016,13
2016,61
2017,178
2018,42
2019,298
2020,25
2020,67
2020,142
2021,241
2022,19
2022,26
2022,172
2023,13
2024,30
2024,84
2025,49
2026,13
2027,13
2027,172
2028,52
2029,2
2029,185
2030,49
2031,92
2032,13
2033,49
2035,6
2035,30
2036,49
2037,78
2038,13
2038,73
2038,84
2038,140
2039,118
2040,2
2040,42
2041,19
2041,45
2042,25
2043,42
2044,13
2044,74
2045,13
2046,13
2047,47
2048,79
2049,47
2050,210
2051,73
2052,230
2053,49
2053,169
2054,191
2055,97
2055,107
2056,42
2057,52
2058,49
2059,25
2060,97
2061,7
2061,118
2062,42
2063,42
2064,84
2064,87
2064,90
2064,170
2065,94
2066,82
2067,42
2068,121
2069,42
2070,13
2070,185
2071,25
2071,26
2072,57
2073,30
2073,36
2073,94
2073,172
2073,267
2074,13
2075,78
2076,45
2077,37
2078,52
2079,79
2080,26
2081,57
2082,37
2083,213
2084,19
2085,75
2086,5
2086,25
2087,27
2088,25
2089,79
2090,26
2091,214
2092,42
2093,97
2094,24
2094,25
2095,5
2095,45
2096,18
2096,250
2097,5
2098,45
2099,19
2100,207
2101,5
2101,25
2102,19
2102,25
2102,26
2102,172
2102,185
2103,13
2103,172
2104,114
2104,225
2105,52
2106,2
2106,177
2107,45
2108,100
2109,49
2110,19
2110,47
2111,47
2112,25
2113,13
2114,19
2115,13
2115,172
2115,185
2116,2
2117,2
2118,25
2119,14
2119,129
2120,12
2121,218
2122,49
2123,49
2124,49
2124,92
2125,42
2125,172
2125,293
2126,13
2127,49
2128,45
2129,94
2130,45
2131,168
2131,172
2132,87
2132,172
2133,2
2134,83
2135,26
2135,172
2135,185
2136,97
2137,45
2138,57
2138,172
2139,45
2140,14
2140,19
2140,172
2141,57
2142,25
2143,19
2144,26
2145,13
2146,3
2146,84
2146,185
2147,93
2147,266
2148,25
2148,263
2149,5
2149,246
2150,2
2150,42
2151,50
2151,195
2152,19
2153,14
2154,39
2154,58
2155,25
2156,82
2157,14
2158,49
2159,34
2159,71
2160,25
2161,34
2161,54
2162,49
2163,114
2164,26
2165,2
2166,79
2167,33
2168,25
2169,52
2170,42
2171,19
2172,13
2173,34
2174,13
2175,19
2175,119
2176,5
2176,237
2177,79
2178,200
2179,94
2180,14
2181,25
2181,48
2182,79
2183,19
2183,45
2183,172
2183,185
2184,42
2185,171
2186,45
2187,54
2188,2
2188,172
2189,42
2190,42
2190,172
2191,13
2192,25
2192,224
2192,225
2193,45
2194,75
2194,79
2195,117
2195,121
2196,39
2196,58
2196,151
2197,2
2198,13
2198,266
2198,303
2199,57
2200,19
2200,107
2200,169
2201,47
2201,52
2202,49
2203,199
2204,49
2205,45
2206,199
2207,14
2208,82
2209,35
2210,47
2211,25
2212,211
2213,19
2213,163
2214,47
2215,25
2216,26
2216,172
2217,203
2218,57
2219,13
2219,57
2220,39
2221,19
2221,49
2221,92
2221,293
2222,121
2222,172
2222,185
2222,195
2223,30
2224,79
2225,25
2225,48
2226,169
2227,13
2227,19
2228,5
2229,77
2230,209
2231,178
2232,57
2233,57
2234,42
2234,92
2234,165
2234,293
2235,92
2236,87
2236,195
2237,49
2238,19
2238,307
2239,19
2239,307
2240,2
2240,19
2240,25
2240,45
2241,19
2241,30
2241,48
2241,84
2242,25
2243,25
2244,83
2245,261
2246,13
2247,25
2247,45
2248,42
2249,83
2249,169
2249,307
2250,82
2251,5
2251,45
2252,83
2253,83
2254,209
2255,19
2255,172
2256,14
2256,34
2257,45
2258,49
2259,82
2260,49
2261,2
2261,39
2262,49
2263,67
2264,306
2265,19
2266,19
2266,45
2266,72
2267,106
2268,92
2268,172
2268,293
2269,25
2270,47
2271,82
2272,25
2272,172
2273,57
2274,52
2275,67
2276,19
2276,117
2277,19
2278,13
2279,261
2280,261
2281,261
2282,261
2283,19
2284,25
2285,49
2286,49
2287,42
2288,42
2289,261
2290,82
2291,42
2292,78
2293,107
2294,26
2295,25
2296,25
2297,49
2298,39
2298,307
2299,30
2300,13
2300,19
2301,47
2301,225
2302,230
2303,49
2304,117
2305,19
2305,25
2305,172
2306,30
2307,49
2308,42
2309,25
2309,183
2309,185
2309,224
2309,225
2310,49
2311,24
2311,185
2311,293
2312,42
2313,42
2314,13
2315,19
2316,25
2316,172
2317,52
2317,136
2318,97
2319,169
2319,241
2320,160
2321,42
2322,49
2323,25
2324,14
2324,74
2325,209
2326,209
2327,47
2328,13
2329,25
2330,42
2331,82
2332,13
2332,47
2333,27
2334,45
2335,42
2336,79
2337,13
2337,294
2338,42
2339,25
2340,14
2341,13
2342,47
2343,2
2344,49
2345,14
2346,19
2346,26
2346,67
2347,13
2348,42
2349,2
2350,5
2351,25
2352,163
2352,297
2353,13
2353,172
2354,25
2354,172
2355,19
2355,84
2355,172
2356,13
2357,147
2358,42
2359,42
2359,293
2360,33
2361,220
2362,42
2362,128
2363,24
2363,79
2363,263
2364,24
2364,48
2365,13
2366,45
2367,47
2368,19
2368,264
2369,30
2370,42
2371,2
2371,60
2372,42
2373,2
2373,25
2373,225
2374,13
2375,35
2376,30
2376,70
2377,14
2378,209
2379,25
2380,26
2380,185
2381,2
2381,297
2382,19
2383,44
2384,45
2385,79
2386,37
2387,100
2388,49
2388,92
2389,136
2390,19
2390,30
2390,32
2390,84
2391,89
2392,47
2393,49
2394,23
2394,94
2395,45
2396,97
2396,281
2397,47
2398,13
2399,97
2400,30
2401,42
2402,144
2403,30
2403,73
2403,84
2404,45
2405,79
2406,42
2406,236
2407,52
2407,84
2407,199
2408,47
2409,49
2410,67
2411,25
2412,79
2413,13
2414,42
2415,19
2416,45
2417,19
2418,19
2419,49
2419,149
2420,27
2421,45
2421,49
2422,42
2423,5
2424,13
2425,49
2426,97
2427,2
2427,172
2428,47
2429,49
2430,241
2431,24
2432,47
2433,118
2434,136
2435,83
2436,135
2436,221
2437,42
2438,25
2438,172
2438,185
2439,5
2440,42
2441,45
2442,19
2442,68
2442,117
2443,42
2444,209
2445,14
2445,34
2446,5
2447,92
2448,25
2449,57
2450,42
2451,2
2452,118
2453,204
2454,42
2455,163
2456,82
2457,2
2457,5
2457,19
2520,14
2520,34
2457,25
2457,45
2458,28
2459,19
2459,57
2459,172
2460,82
2461,26
2461,45
2462,14
2463,13
2463,37
2463,53
2463,293
2464,2
2464,85
2465,49
2466,210
2467,42
2467,236
2468,45
2469,47
2469,169
2470,47
2470,169
2471,82
2472,47
2473,101
2474,82
2475,42
2476,13
2477,47
2477,307
2478,45
2479,83
2480,2
2481,19
2481,26
2481,119
2482,19
2482,26
2483,25
2484,94
2484,104
2485,45
2486,163
2486,172
2487,2
2487,25
2488,39
2488,100
2489,25
2490,261
2491,163
2492,25
2492,172
2493,2
2493,39
2494,52
2495,2
2496,36
2496,94
2496,267
2497,33
2498,26
2498,172
2499,25
2499,172
2500,2
2501,30
2501,94
2501,97
2501,142
2502,91
2502,173
2504,70
2505,82
2506,33
2506,84
2507,163
2508,5
2508,19
2509,2
2510,49
2511,47
2512,241
2513,144
2514,14
2515,181
2516,83
2517,2
2517,19
2517,25
2517,37
2517,128
2517,143
2518,118
2519,24
2519,37
2519,144
2521,5
2521,45
2521,122
2522,42
2523,35
2524,19
2524,47
2524,169
2525,83
2526,83
2526,225
2527,52
2528,47
2528,169
2529,54
2529,70
2530,49
2530,169
2530,244
2531,42
2532,13
2533,5
2534,12
2535,14
2535,98
2535,104
2535,142
2536,47
2536,293
2537,2
2537,5
2538,47
2539,47
2540,35
2541,83
2542,13
2543,47
2544,27
2545,42
2545,48
2545,118
2545,172
2546,14
2547,25
2547,26
2548,210
2549,172
2549,230
2550,2
2550,19
2550,25
2550,45
2550,293
2551,45
2551,163
2552,83
2553,24
2553,45
2554,79
2555,199
2556,25
2557,25
2557,169
2558,101
2559,42
2560,12
2560,79
2561,83
2562,79
2562,147
2563,30
2563,42
2564,26
2565,163
2566,19
2566,25
2567,13
2567,172
2567,185
2568,26
2569,118
2569,293
2570,5
2570,42
2571,45
2571,48
2572,57
2572,172
2573,57
2573,230
2574,79
2575,12
2575,50
2575,121
2576,39
2576,58
2576,137
2576,172
2577,19
2577,45
2578,19
2578,30
2578,45
2579,13
2579,74
2580,12
2580,19
2580,206
2581,5
2581,19
2581,301
2582,45
2583,30
2583,178
2584,79
2584,293
2585,2
2585,143
2586,5
2586,30
2587,39
2587,59
2588,149
2589,25
2590,2
2590,19
2590,25
2591,49
2591,52
2591,84
2592,2
2592,5
2593,44
2594,57
2594,117
2594,172
2595,19
2595,47
2596,57
2597,230
2598,13
2599,42
2600,172
2600,191
2602,53
2602,172
2603,42
2604,42
2605,83
2606,83
2607,230
2608,57
2610,45
2611,5
2612,57
2612,225
2612,230
2613,5
2614,2
2615,45
2616,2
2616,19
2616,47
2616,143
2617,106
2618,79
2618,172
2618,185
2619,45
2620,34
2620,70
2620,269
2621,45
2621,163
2622,25
2622,65
2622,90
2622,167
2623,100
2624,19
2624,25
2624,263
2624,284
2625,147
2626,49
2626,92
2626,244
2627,79
2627,169
2628,100
2628,225
2628,304
2629,45
2630,26
2630,293
2631,118
2632,57
2633,42
2634,42
2634,136
2635,230
2636,19
2636,30
2636,293
2637,19
2638,57
2639,230
2640,230
2641,25
2641,276
2642,2
2643,19
2643,172
2644,19
2644,49
2645,24
2645,26
2646,2
2647,19
2648,19
2648,57
2648,172
2648,293
2649,19
2649,60
2649,93
2650,26
2651,19
2651,25
2652,25
2653,30
2653,42
2653,94
2654,26
2655,172
2655,195
2656,117
2657,83
2658,27
2658,142
2659,14
2659,34
2660,19
2660,163
2661,94
2662,49
2663,39
2663,183
2663,224
2663,225
2664,217
2665,19
2665,72
2666,2
2666,19
2666,25
2666,45
2667,57
2668,37
2669,45
2670,19
2670,45
2670,68
2671,135
2672,79
2672,172
2672,293
2673,45
2673,172
2674,13
2674,172
2675,13
2676,5
2676,45
2677,25
2677,169
2678,2
2678,42
2679,25
2679,299
2680,79
2680,262
2680,277
2681,14
2681,98
2681,104
2681,142
2682,79
2683,19
2683,27
2684,2
2685,67
2685,157
2686,83
2686,142
2687,92
2688,13
2688,172
2689,92
2690,45
2691,79
2692,49
2693,42
2694,39
2694,137
2695,84
2696,13
2697,45
2698,83
2699,13
2699,122
2699,185
2700,113
2701,42
2701,172
2701,185
2701,236
2701,293
2702,94
2703,24
2704,30
2704,97
2704,142
2705,2
2706,45
2707,87
2707,172
2707,195
2708,5
2709,13
2710,13
2711,25
2711,26
2712,13
2713,42
2713,293
2714,42
2714,224
2714,225
2714,277
2715,57
2716,42
2717,121
2718,121
2719,35
2719,84
2720,30
2721,30
2721,94
2722,144
2723,211
2724,12
2725,13
2725,283
2726,84
2727,13
2727,172
2727,176
2727,225
2728,221
2729,25
2730,12
2731,67
2731,142
2732,42
2733,12
2733,42
2733,172
2733,178
2734,49
2735,2
2736,2
2737,48
2738,2
2739,19
2739,50
2739,120
2739,121
2740,50
2741,26
2741,74
2741,172
2742,30
2742,118
2742,172
2743,13
2744,188
2745,84
2746,19
2746,27
2746,172
2747,79
2747,178
2748,30
2748,42
2749,19
2749,45
2750,83
2751,2
2752,68
2752,172
2753,2
2754,42
2755,24
2755,25
2755,37
2756,117
2757,30
2758,50
2759,19
2759,30
2760,42
2760,236
2761,47
2761,169
2762,57
2762,117
2763,25
2763,163
2763,172
2764,19
2764,45
2765,49
2766,19
2766,33
2767,57
2768,60
2769,50
2769,87
2769,172
2769,195
2770,52
2771,84
2772,83
2773,100
2774,13
2774,19
2774,172
2774,185
2775,131
2776,2
2776,172
2777,39
2778,30
2778,97
2779,12
2780,19
2781,25
2782,19
2782,25
2782,42
2783,26
2783,92
2783,172
2784,13
2784,19
2785,19
2785,30
2786,2
2787,39
2787,234
2788,39
2788,172
2789,57
2789,172
2789,230
2790,57
2791,52
2792,26
2793,25
2793,169
2794,14
2794,267
2795,42
2796,5
2797,5
2797,309
2798,230
2799,24
2800,84
2801,71
2802,39
2802,40
2802,58
2803,57
2804,30
2805,139
2806,84
2807,57
2808,79
2809,2
2809,177
2810,57
2811,19
2811,147
2812,42
2813,12
2813,293
2814,230
2815,27
2816,121
2817,19
2817,45
2818,19
2818,57
2818,172
2819,26
2820,84
2821,30
2822,67
2822,79
2822,277
2822,293
2823,147
2824,39
2824,77
2824,263
2824,293
2825,92
2825,160
2826,13
2827,42
2827,172
2828,84
2829,30
2830,47
2831,47
2832,39
2832,58
2833,52
2834,45
2835,2
2835,19
2835,54
2835,167
2835,170
2836,25
2837,53
2838,5
2838,13
2838,185
2839,2
2840,45
2841,2
2841,25
2841,42
2841,45
2841,170
2841,172
2842,20
2842,144
2843,172
2843,195
2844,62
2845,215
2846,136
2847,19
2847,84
2847,195
2848,42
2848,172
2848,293
2849,2
2849,39
2849,110
2849,305
2850,79
2851,39
2851,42
2851,113
2851,178
2851,183
2851,224
2851,278
2851,280
2852,83
2853,212
2854,42
2855,24
2855,25
2856,45
2856,185
2857,57
2858,47
2859,25
2859,79
2859,277
2860,2
2860,19
2860,25
2861,42
2861,82
2862,13
2862,24
2863,163
2864,19
2864,26
2864,172
2865,2
2866,92
2867,5
2868,42
2869,57
2870,14
2871,2
2871,19
2871,25
2871,42
2872,54
2873,2
2873,185
2873,293
2874,42
2875,19
2875,147
2877,5
2877,185
2878,57
2879,94
2880,19
2880,42
2881,19
2881,49
2881,52
2882,45
2883,230
2884,191
2886,229
2887,2
2887,19
2887,25
2887,42
2888,12
2889,42
2889,185
2890,163
2891,42
2891,169
2892,13
2892,74
2893,26
2893,48
2893,74
2894,30
2895,57
2896,14
2897,19
2897,45
2898,30
2898,42
2899,45
2900,139
2901,100
2902,42
2903,30
2903,84
2904,19
2904,37
2905,106
2906,74
2906,167
2907,2
2907,172
2908,2
2908,19
2908,25
2908,42
2910,45
2911,253
2912,70
2913,79
2913,172
2914,50
2914,68
2915,5
2915,19
2915,30
2915,147
2916,172
2916,230
2917,147
2918,2
2918,19
2918,25
2919,172
2919,230
2920,57
2921,129
2922,30
2922,98
2923,45
2924,2
2924,39
2925,57
2926,83
2927,19
2928,94
2928,181
2929,25
2930,30
2931,49
2933,173
2934,39
2934,292
2935,30
2936,13
2936,19
2936,24
2936,42
2936,172
2937,42
2938,78
2939,12
2939,19
2940,19
2941,59
2942,26
2943,39
2943,59
2944,39
2944,58
2945,39
2945,58
2946,39
2946,58
2947,39
2947,59
2948,39
2949,25
2950,39
2950,40
2950,58
2950,125
2950,151
2950,153
2951,230
2952,58
2952,132
2953,39
2953,125
2953,138
2954,117
2955,117
2956,39
2956,58
2957,230
2958,128
2959,199
2960,57
2960,230
2961,139
2962,39
2962,46
2962,58
2963,42
2963,65
2965,39
2965,58
2966,44
2967,39
2967,137
2968,39
2968,59
2969,315
2970,39
2970,59
2971,39
2971,59
2972,57
2972,230
2973,19
2974,45
2975,212
2976,25
2976,26
2977,45
2978,45
2979,165
2980,2
2981,30
2981,34
2982,84
2982,242
2983,71
2983,225
2984,13
2984,25
2984,157
2985,136
2986,5
2986,45
2986,163
2986,246
2987,2
2987,42
2987,60
2988,52
2988,169
2989,25
2990,25
2990,26
2990,172
2991,5
2992,19
2992,24
2992,25
2992,42
2993,45
2994,160
2995,297
2996,25
2996,26
2997,26
2997,50
2997,79
2997,293
2998,12
2999,100
3000,30
3000,50
3000,97
3000,98
3001,42
3001,45
3001,163
3001,224
3001,240
3002,39
3002,137
3002,288
3003,57
3004,2
3004,84
3005,47
3006,42
3007,24
3007,293
3008,19
3008,45
3008,172
3009,24
3010,19
3010,55
3011,67
3011,276
3012,2
3013,24
3013,172
3013,293
3014,12
3014,178
3015,14
3015,19
3015,68
3015,169
3016,25
3016,27
3017,2
3018,42
3019,8
3020,30
3020,84
3020,170
3021,25
3021,87
3021,167
3021,172
3022,42
3023,5
3024,25
3024,117
3024,167
3025,19
3025,67
3026,42
3026,79
3026,142
3027,13
3027,24
3027,25
3027,48
3027,176
3027,247
3027,260
3028,79
3029,83
3030,45
3030,295
3031,42
3032,79
3032,172
3032,185
3033,163
3034,163
3035,45
3036,42
3036,236
3037,39
3038,79
3039,94
3040,68
3041,94
3042,2
3042,42
3042,84
3043,2
3044,25
3044,48
3044,264
3045,39
3045,58
3046,49
3046,92
3047,27
3047,79
3048,25
3048,293
3049,42
3050,42
3051,25
3051,65
3052,13
3052,172
3053,68
3054,172
3055,181
3056,19
3056,65
3056,94
3056,101
3057,42
3057,65
3057,75
3057,277
3058,42
3059,101
3060,19
3060,106
3061,45
3062,42
3063,5
3063,100
3063,111
3063,144
3064,49
3065,79
3066,117
3066,172
3067,12
3069,12
3070,19
3071,19
3071,45
3072,74
3073,83
3073,172
3073,185
3074,48
3074,185
3075,57
3076,13
3077,2
3077,5
3077,172
3078,13
3078,19
3078,172
3079,19
3080,24
3081,2
3081,185
3081,224
3081,225
3082,14
3082,84
3083,30
3083,84
3084,67
3085,111
3085,122
3086,71
3086,132
3087,30
3088,42
3088,45
3089,167
3089,293
3090,79
3090,293
3091,70
3092,212
3093,24
3094,19
3095,25
3096,42
3097,25
3097,42
3098,2
3098,5
3098,25
3098,45
3099,97
3099,172
3100,2
3101,39
3101,315
3101,245
3102,13
3102,172
3103,42
3103,94
3105,47
3106,13
3107,165
3108,172
3108,201
3109,42
3110,14
3110,19
3110,54
3110,167
3110,170
3110,172
3110,223
3111,13
3111,24
3111,316
3112,12
3113,25
3113,163
3114,42
3115,2
3115,144
3116,14
3116,34
3117,25
3118,5
3118,19
3119,136
3120,42
3121,45
3121,72
3122,24
3122,79
3122,304
3123,62
3124,57
3125,13
3126,13
3126,24
3126,259
3127,45
3127,117
3128,25
3128,42
3128,293
3129,19
3130,59
3131,39
3132,19
3133,30
3134,241
3135,26
3135,293
3136,45
3137,13
3138,13
3139,5
3140,67
3140,79
3140,276
3141,50
3141,62
3142,45
3142,191
3143,42
3144,2
3145,42
3145,109
3145,236
3146,47
3147,42
3148,24
3148,144
3149,57
3150,70
3151,25
3151,75
3152,62
3153,30
3153,79
3154,163
3155,42
3156,19
3157,2
3158,39
3158,58
3158,76
3158,148
3158,172
3159,47
3160,42
3160,225
3161,47
3162,47
3163,42
3163,180
3164,25
3164,48
3164,79
3164,142
3165,84
3166,14
3167,27
3168,39
3169,83
3169,225
3170,45
3171,2
3172,2
3172,133
3172,177
3172,224
3172,225
3172,264
3173,41
3173,54
3173,172
3174,42
3175,2
3175,60
3176,2
3176,177
3176,193
3177,25
3177,172
3177,246
3178,52
3179,45
3179,79
3179,273
3180,54
3181,42
3182,13
3182,172
3183,2
3184,101
3185,48
3185,79
3185,176
3185,185
3186,13
3187,47
3187,79
3187,169
3188,79
3188,128
3188,178
3188,267
3189,83
3189,169
3190,25
3190,45
3190,238
3191,79
3192,65
3192,167
3192,293
3193,5
3194,65
3195,39
3195,224
3196,83
3196,94
3196,118
3197,19
3197,25
3197,45
3198,82
3199,25
3199,167
3200,19
3201,33
3202,39
3202,59
3203,25
3203,45
3204,25
3204,48
3205,79
3205,262
3205,277
3206,26
3206,79
3206,172
3206,225
3207,13
3207,25
3208,5
3208,45
3208,201
3209,54
3209,167
3209,293
3210,26
3210,293
3211,25
3212,13
3212,82
3213,199
3214,42
3214,61
3214,79
3214,128
3214,172
3214,185
3215,74
3216,42
3217,163
3217,172
3217,293
3218,13
3218,68
3219,67
3220,79
3220,183
3220,224
3221,42
3222,13
3223,14
3224,181
3224,302
3225,24
3225,172
3226,49
3227,19
3227,67
3228,79
3229,5
3229,108
3230,25
3230,172
3231,101
3232,14
3232,97
3232,104
3233,2
3233,24
3233,25
3233,42
3233,65
3233,167
3233,172
3233,224
3233,225
3234,170
3235,52
3236,12
3237,13
3237,48
3238,26
3239,14
3240,47
3241,2
3241,126
3242,2
3242,84
3242,111
3243,42
3243,225
3244,42
3244,79
3244,128
3244,178
3245,17
3245,43
3246,2
3246,39
3246,138
3247,84
3248,79
3249,172
3250,42
3251,19
3252,42
3253,47
3255,12
3255,30
3255,67
3255,79
3256,24
3256,37
3256,100
3257,2
3257,25
3257,167
3258,5
3258,42
3258,44
3258,225
3258,286
3259,94
3259,225
3260,13
3260,175
3261,67
3261,79
3261,284
3261,293
3262,30
3263,79
3264,42
3264,300
3265,24
3266,79
3266,163
3267,79
3267,178
3268,78
3269,70
3270,24
3271,19
3271,35
3271,121
3272,71
3272,84
3273,25
3274,45
3275,79
3276,5
3276,45
3276,72
3276,201
3277,52
3278,39
3279,149
3280,39
3280,59
3281,42
3282,39
3282,58
3282,76
3282,178
3283,39
3283,59
3284,39
3284,59
3285,39
3285,137
3286,67
3287,167
3287,170
3288,25
3288,71
3288,250
3289,2
3290,42
3290,136
3291,172
3292,39
3293,39
3294,50
3294,120
3295,24
3296,42
3297,25
3297,42
3298,26
3298,48
3298,74
3299,25
3300,175
3300,293
3301,310
3302,13
3302,42
3302,50
3302,84
3302,259
3303,42
3303,236
3304,2
3304,42
3305,60
3305,198
3306,2
3306,60
3306,84
3307,52
3307,79
3308,79
3309,42
3309,172
3310,14
3310,30
3310,172
3311,36
3311,94
3312,94
3313,79
3314,12
3314,178
3315,25
3315,172
3316,77
3316,110
3317,87
3317,172
3317,195
3317,267
3318,14
3319,293
3320,170
3321,39
3321,185
3322,62
3323,13
3323,187
3324,33
3324,95
3324,101
3325,178
3325,181
3326,79
3327,19
3328,24
3328,25
3328,263
3328,293
3329,45
3329,65
3330,47
3331,25
3331,172
3331,225
3332,25
3332,42
3332,79
3333,275
3334,30
3334,83
3334,172
3334,180
3334,293
3335,39
3335,59
3336,39
3336,59
3337,128
3338,42
3338,75
3339,42
3339,178
3340,39
3341,19
3341,72
3342,39
3342,58
3343,2
3343,177
3344,45
3344,167
3345,39
3345,59
3346,25
3347,42
3347,48
3348,19
3348,67
3348,79
3349,37
3349,172
3349,185
3350,25
3350,172
3350,296
3352,42
3352,79
3352,172
3353,24
3353,48
3353,65
3354,30
3355,30
3356,79
3357,231
3358,45
3359,25
3359,45
3360,2
3360,5
3361,42
3361,236
3362,2
3362,19
3362,25
3362,84
3363,5
3363,139
3364,67
3364,276
3365,25
3365,167
3366,19
3366,30
3366,84
3367,73
3368,25
3369,25
3369,167
3369,172
3369,293
3370,42
3370,293
3371,39
3372,39
3372,94
3373,2
3373,170
3373,172
3374,67
3374,276
3375,42
3375,75
3376,12
3376,13
3376,42
3376,172
3377,39
3377,224
3378,12
3378,42
3378,50
3378,84
3378,87
3378,172
3379,42
3380,19
3380,26
3380,293
3381,2
3381,5
3382,24
3383,84
3383,167
3384,238
3384,298
3385,136
3386,79
3386,128
3386,225
3387,47
3388,19
3388,147
3389,42
3390,2
3390,42
3391,14
3392,42
3392,180
3393,2
3393,177
3394,45
3395,2
3395,25
3396,13
3397,39
3398,42
3399,39
3399,137
3400,137
3401,39
3401,137
3402,42
3402,180
3402,291
3403,25
3403,167
3404,24
3404,42
3405,25
3406,14
3406,36
3407,25
3407,163
3408,67
3408,79
3408,180
3409,19
3410,42
3411,2
3411,24
3412,79
3412,277
3412,293
3413,2
3414,19
3414,167
3414,170
3415,42
3415,65
3416,42
3417,25
3417,67
3417,79
3417,293
3418,42
3419,19
3419,30
3419,84
3420,5
3421,83
3422,30
3423,30
3423,98
3424,25
3424,38
3424,85
3424,100
3425,13
3425,25
3426,117
3427,245
3428,26
3428,79
3428,172
3429,2
3429,19
3429,25
3429,83
3429,118
3429,164
3430,24
3430,288
3431,118
3432,25
3432,45
3432,163
3433,14
3433,30
3433,84
3433,167
3434,67
3435,13
3435,294
3436,5
3436,19
3436,25
3436,149
3437,45
3438,25
3438,79
3438,182
3439,30
3439,34
3439,84
3440,45
3440,65
3440,163
3440,240
3440,272
3441,2
3441,5
3442,19
3442,26
3442,74
3443,2
3444,49
3445,42
3445,173
3446,2
3446,39
3447,163
3448,2
3448,19
3448,25
3448,45
3449,139
3450,39
3450,58
3451,58
3451,132
3452,42
3452,178
3452,235
3453,33
3453,45
3454,2
3454,45
3455,79
3456,62
3457,2
3457,5
3458,2
3458,60
3459,42
3459,94
3460,39
3461,19
3461,33
3462,79
3463,2
3464,144
3465,2
3465,5
3465,84
3466,71
3467,14
3468,79
3468,293
3469,39
3469,58
3469,137
3470,39
3470,58
3470,76
3471,39
3472,2
3472,39
3472,58
3472,60
3472,258
3473,22
3473,39
3473,76
3473,77
3473,182
3473,183
3473,192
3473,224
3474,25
3474,67
3475,30
3475,34
3475,84
3476,167
3476,293
3477,83
3478,245
3479,36
3479,94
3480,25
3480,172
3481,42
3481,178
3482,25
3483,25
3484,19
3484,24
3484,65
3484,293
3485,19
3485,172
3486,42
3487,39
3488,75
3489,19
3490,229
3491,132
3491,180
3492,57
3492,172
3492,179
3492,180
3493,25
3493,48
3494,39
3495,42
3495,293
3496,5
3496,19
3496,30
3497,25
3497,27
3497,67
3497,284
3498,14
3498,84
3499,12
3500,39
3500,59
3501,25
3502,52
3502,214
3503,226
3503,240
3504,19
3505,101
3506,71
3506,79
3507,39
3507,59
3508,39
3508,128
3509,117
3510,232
3511,65
3511,172
3512,2
3512,19
3512,25
3512,45
3513,47
3514,39
3514,76
3515,132
3516,30
3516,94
3516,104
3516,142
3517,26
3517,50
3518,2
3518,13
3518,24
3518,61
3519,25
3520,236
3521,42
3521,43
3522,78
3523,34
3523,157
3523,167
3523,235
3523,293
3524,19
3525,39
3525,58
3525,137
3526,2
3527,14
3527,34
3527,172
3528,34
3529,104
3529,142
3530,16
3531,39
3531,58
3532,169
3532,275
3533,58
3534,49
3535,25
3535,48
3536,25
3536,293
3536,296
3537,45
3537,201
3538,42
3538,47
3538,169
3538,172
3539,25
3539,262
3539,277
3540,13
3540,25
3541,79
3542,39
3542,58
3542,137
3543,13
3543,25
3543,293
3544,49
3545,25
3545,26
3545,172
3546,136
3547,19
3547,293
3548,5
3549,5
3550,83
3550,225
3551,24
3551,79
3551,293
3552,142
3552,167
3553,34
3554,2
3554,84
3554,167
3555,139
3556,26
3556,293
3557,60
3558,14
3559,27
3559,42
3560,13
3560,316
3561,25
3561,172
3562,2
3562,19
3562,25
3562,30
3562,60
3563,2
3564,13
3565,2
3565,48
3566,144
3567,14
3568,25
3568,163
3568,267
3569,42
3569,180
